id_student,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,final_result,avg_score,total_click,needs_remedial
573578,F,A Level or Equivalent,0-35,0,60,Pass,83.18181818181819,814,0
573654,F,A Level or Equivalent,0-35,0,60,Pass,79.9090909090909,1118,0
573694,F,A Level or Equivalent,35-55,0,180,Withdrawn,78.5,39,1
573777,F,A Level or Equivalent,0-35,0,120,Pass,89.0909090909091,391,0
573790,F,HE Qualification,0-35,0,60,Pass,75.0909090909091,764,0
573821,F,A Level or Equivalent,0-35,0,60,Pass,83.18181818181819,558,0
573831,F,Lower Than A Level,0-35,0,60,Pass,64.44444444444444,446,0
573893,F,HE Qualification,35-55,0,60,Fail,76.27272727272727,662,1
573986,F,Lower Than A Level,0-35,0,60,Pass,71.0,169,0
574002,F,Lower Than A Level,0-35,0,120,Fail,54.25,762,1
574051,F,Lower Than A Level,35-55,0,120,Fail,52.666666666666664,267,1
574065,F,A Level or Equivalent,0-35,0,120,Distinction,92.0,145,0
574125,F,A Level or Equivalent,0-35,0,120,Pass,87.72727272727273,648,0
574194,F,A Level or Equivalent,0-35,0,60,Pass,82.8,883,0
574212,F,A Level or Equivalent,0-35,0,60,Distinction,87.27272727272727,5235,0
574250,F,Lower Than A Level,0-35,0,60,Pass,58.18181818181818,1524,0
574320,M,A Level or Equivalent,35-55,0,60,Distinction,96.0,1914,0
574348,F,A Level or Equivalent,35-55,0,120,Pass,86.9,1929,0
574549,F,Lower Than A Level,0-35,0,60,Pass,81.54545454545455,324,0
574648,F,A Level or Equivalent,35-55,0,60,Distinction,87.27272727272727,579,0
574708,M,Lower Than A Level,0-35,0,60,Fail,71.11111111111111,194,1
574766,F,A Level or Equivalent,0-35,0,120,Fail,77.14285714285714,774,1
574973,F,A Level or Equivalent,0-35,0,180,Pass,76.72727272727273,1166,0
575018,F,Lower Than A Level,0-35,0,60,Pass,81.63636363636364,262,0
575089,F,A Level or Equivalent,0-35,0,120,Fail,65.6,148,1
575100,F,Lower Than A Level,0-35,0,120,Fail,42.666666666666664,159,1
575124,M,Lower Than A Level,35-55,0,120,Pass,83.0,1057,0
575281,F,Lower Than A Level,0-35,0,60,Fail,63.77777777777778,86,1
575290,M,Lower Than A Level,35-55,0,120,Pass,83.4,853,0
575387,F,Lower Than A Level,0-35,0,60,Pass,78.9090909090909,4916,0
575520,F,Lower Than A Level,0-35,0,180,Withdrawn,100.0,2019,1
575560,F,A Level or Equivalent,35-55,0,60,Distinction,82.36363636363636,565,0
575681,F,Lower Than A Level,35-55,0,60,Pass,89.9090909090909,2576,0
575927,F,HE Qualification,0-35,0,120,Withdrawn,87.0,106,1
575929,F,Lower Than A Level,0-35,0,120,Fail,64.88888888888889,503,1
575930,F,Lower Than A Level,0-35,0,60,Pass,84.4,673,0
575982,M,A Level or Equivalent,35-55,0,60,Fail,86.5,289,1
576158,F,Lower Than A Level,0-35,0,120,Pass,79.7,495,0
576226,F,HE Qualification,0-35,0,60,Fail,70.75,131,1
576483,F,A Level or Equivalent,35-55,0,60,Pass,76.72727272727273,559,0
576524,F,A Level or Equivalent,0-35,0,60,Fail,81.875,457,1
576600,F,HE Qualification,35-55,0,60,Pass,81.0,838,0
576714,M,Lower Than A Level,0-35,0,60,Withdrawn,74.66666666666667,304,1
576815,F,Lower Than A Level,0-35,0,60,Fail,52.0,31,1
576841,M,Lower Than A Level,35-55,0,120,Pass,75.18181818181819,799,0
576882,F,Lower Than A Level,0-35,0,150,Fail,78.0,418,1
576935,F,A Level or Equivalent,0-35,0,180,Fail,81.8,1577,1
576940,F,A Level or Equivalent,35-55,0,60,Pass,85.0,7341,0
576946,F,A Level or Equivalent,0-35,0,60,Pass,77.11111111111111,932,0
576947,F,Lower Than A Level,0-35,0,60,Fail,62.0,17,1
576981,F,A Level or Equivalent,0-35,0,60,Pass,71.42857142857143,269,0
576983,F,Lower Than A Level,0-35,0,60,Withdrawn,89.0,232,1
577069,F,HE Qualification,0-35,0,60,Distinction,83.63636363636364,1380,0
577096,F,A Level or Equivalent,0-35,0,120,Distinction,88.9090909090909,1672,0
577099,F,Lower Than A Level,35-55,0,60,Pass,77.9,715,0
577256,F,A Level or Equivalent,0-35,0,120,Pass,69.8,341,0
577280,F,A Level or Equivalent,0-35,0,150,Pass,75.0,713,0
577286,M,Lower Than A Level,35-55,0,120,Pass,77.0909090909091,252,0
577347,F,Lower Than A Level,35-55,0,60,Fail,67.66666666666667,147,1
577376,F,A Level or Equivalent,0-35,0,90,Pass,63.8,738,0
577498,F,Lower Than A Level,0-35,0,60,Fail,62.09090909090909,808,1
577648,F,Lower Than A Level,35-55,0,120,Fail,62.63636363636363,575,1
577680,F,Lower Than A Level,0-35,0,60,Pass,78.0,1355,0
577692,F,Lower Than A Level,0-35,0,120,Fail,59.333333333333336,113,1
577824,F,A Level or Equivalent,35-55,0,60,Distinction,87.0,145,0
577905,F,Lower Than A Level,0-35,0,120,Withdrawn,49.5,7,1
577914,F,A Level or Equivalent,0-35,0,120,Distinction,92.9090909090909,1320,0
577915,F,Lower Than A Level,35-55,0,60,Pass,83.72727272727273,326,0
577965,F,A Level or Equivalent,0-35,0,120,Withdrawn,77.2,1372,1
577980,F,A Level or Equivalent,0-35,0,150,Pass,57.666666666666664,553,0
578030,F,A Level or Equivalent,0-35,0,120,Distinction,87.81818181818181,490,0
578057,F,Lower Than A Level,0-35,0,60,Fail,82.0,104,1
578062,F,Lower Than A Level,0-35,0,60,Fail,74.5,10,1
578109,F,A Level or Equivalent,0-35,0,60,Distinction,87.36363636363636,593,0
578197,F,Lower Than A Level,0-35,0,120,Pass,78.36363636363636,615,0
578362,F,A Level or Equivalent,35-55,0,120,Fail,75.33333333333333,287,1
578447,M,A Level or Equivalent,0-35,0,60,Pass,73.44444444444444,132,0
578546,F,A Level or Equivalent,0-35,0,60,Pass,75.36363636363636,979,0
578578,F,A Level or Equivalent,35-55,0,120,Pass,84.18181818181819,480,0
578600,F,Lower Than A Level,0-35,0,60,Pass,85.54545454545455,1344,0
578676,F,Lower Than A Level,0-35,0,60,Fail,66.36363636363636,240,1
578717,F,A Level or Equivalent,0-35,0,60,Pass,86.9090909090909,471,0
578854,F,HE Qualification,0-35,0,60,Withdrawn,80.66666666666667,323,1
579255,F,Lower Than A Level,0-35,0,135,Withdrawn,70.42857142857143,479,1
579279,F,Lower Than A Level,0-35,0,60,Pass,80.63636363636364,582,0
579316,F,A Level or Equivalent,0-35,0,60,Pass,80.54545454545455,109,0
579549,F,A Level or Equivalent,0-35,0,60,Pass,65.2,364,0
579571,F,Lower Than A Level,0-35,0,60,Pass,77.45454545454545,810,0
579575,F,Lower Than A Level,0-35,0,75,Pass,59.0,210,0
579619,F,Lower Than A Level,0-35,0,90,Pass,74.81818181818181,2719,0
579762,F,HE Qualification,35-55,0,60,Pass,77.81818181818181,522,0
580094,F,Lower Than A Level,0-35,0,120,Pass,87.81818181818181,2259,0
580346,F,A Level or Equivalent,35-55,0,60,Pass,95.18181818181819,12969,0
580360,F,Lower Than A Level,0-35,0,60,Pass,73.0,139,0
580412,F,Lower Than A Level,0-35,0,120,Withdrawn,77.6,114,1
580497,F,A Level or Equivalent,0-35,0,60,Withdrawn,90.0,76,1
580540,F,A Level or Equivalent,0-35,0,120,Pass,77.9090909090909,427,0
580592,F,Lower Than A Level,0-35,0,60,Withdrawn,70.85714285714286,328,1
580612,F,Lower Than A Level,0-35,0,60,Pass,64.8,1554,0
580646,F,A Level or Equivalent,0-35,0,60,Distinction,87.1,606,0
580684,F,A Level or Equivalent,0-35,0,120,Fail,71.5,318,1
580880,M,A Level or Equivalent,0-35,0,75,Pass,73.72727272727273,1548,0
580883,F,HE Qualification,0-35,0,60,Pass,88.72727272727273,2401,0
580960,F,A Level or Equivalent,35-55,0,120,Pass,81.36363636363636,1203,0
580975,F,HE Qualification,0-35,0,60,Fail,83.0,251,1
581016,F,Lower Than A Level,0-35,0,60,Withdrawn,58.4,1606,1
581038,F,Lower Than A Level,0-35,0,120,Fail,80.75,719,1
581139,F,Lower Than A Level,35-55,0,60,Pass,85.72727272727273,269,0
581235,F,Lower Than A Level,0-35,0,120,Withdrawn,81.2,1377,1
581305,F,A Level or Equivalent,0-35,0,60,Fail,74.9090909090909,371,1
581431,F,Lower Than A Level,0-35,0,75,Fail,81.2,326,1
581530,F,A Level or Equivalent,0-35,0,60,Pass,65.375,81,0
581586,F,HE Qualification,0-35,0,120,Pass,78.54545454545455,371,0
581625,F,Lower Than A Level,0-35,0,60,Fail,75.0,305,1
581657,F,Lower Than A Level,35-55,0,60,Pass,61.375,432,0
581826,M,A Level or Equivalent,0-35,0,60,Withdrawn,80.0,202,1
582093,F,Lower Than A Level,35-55,0,60,Fail,56.0,31,1
582123,F,A Level or Equivalent,0-35,0,60,Pass,89.45454545454545,169,0
582184,F,Lower Than A Level,0-35,0,120,Withdrawn,77.5,289,1
582190,F,Lower Than A Level,0-35,0,60,Fail,81.36363636363636,521,1
582218,F,A Level or Equivalent,0-35,0,120,Fail,49.2,44,1
582243,F,Lower Than A Level,35-55,0,60,Withdrawn,80.0,148,1
582301,F,Lower Than A Level,0-35,0,60,Fail,72.875,336,1
582305,M,Lower Than A Level,0-35,0,120,Pass,91.36363636363636,1477,0
582333,F,A Level or Equivalent,0-35,0,120,Distinction,93.54545454545455,843,0
582390,F,A Level or Equivalent,0-35,0,60,Pass,76.25,471,0
582394,F,A Level or Equivalent,35-55,0,75,Pass,77.54545454545455,1697,0
582406,F,A Level or Equivalent,0-35,0,60,Pass,71.71428571428571,118,0
582446,F,HE Qualification,35-55,0,60,Pass,82.8,990,0
582474,F,A Level or Equivalent,35-55,0,60,Pass,85.36363636363636,1738,0
582574,F,Lower Than A Level,35-55,0,60,Pass,81.27272727272727,1224,0
582578,F,Lower Than A Level,0-35,0,60,Pass,81.9090909090909,511,0
582591,F,Lower Than A Level,0-35,0,120,Fail,77.66666666666667,2569,1
582636,F,A Level or Equivalent,0-35,0,60,Pass,65.5,242,0
582650,F,A Level or Equivalent,35-55,0,60,Pass,86.9,795,0
582833,M,Lower Than A Level,35-55,0,60,Fail,59.81818181818182,87,1
582878,F,A Level or Equivalent,0-35,0,60,Pass,72.81818181818181,306,0
582940,F,Lower Than A Level,35-55,0,60,Pass,72.63636363636364,361,0
582958,F,HE Qualification,35-55,0,180,Distinction,85.0,1355,0
582975,F,A Level or Equivalent,0-35,0,60,Pass,76.0,539,0
583012,F,Lower Than A Level,0-35,0,60,Pass,67.0,217,0
583039,F,A Level or Equivalent,0-35,0,60,Pass,79.2,843,0
583098,F,Lower Than A Level,35-55,0,60,Fail,52.09090909090909,454,1
583113,F,A Level or Equivalent,0-35,0,120,Fail,72.9090909090909,550,1
583142,F,Lower Than A Level,0-35,0,60,Withdrawn,79.9,384,1
583170,M,A Level or Equivalent,0-35,0,60,Distinction,92.36363636363636,930,0
583191,F,A Level or Equivalent,0-35,0,60,Pass,74.3,330,0
583240,F,A Level or Equivalent,0-35,0,120,Fail,72.75,441,1
583255,F,Lower Than A Level,0-35,0,60,Withdrawn,83.0,226,1
583433,F,HE Qualification,35-55,0,60,Pass,88.9090909090909,3567,0
583459,F,Lower Than A Level,0-35,0,120,Pass,84.9,413,0
583473,M,Lower Than A Level,35-55,0,120,Pass,69.0,617,0
583598,F,Lower Than A Level,0-35,0,60,Fail,67.0,196,1
583609,F,Lower Than A Level,0-35,0,90,Pass,89.72727272727273,1256,0
583645,F,A Level or Equivalent,0-35,0,90,Pass,89.4,1154,0
583708,F,A Level or Equivalent,35-55,0,60,Pass,83.36363636363636,345,0
583873,M,Lower Than A Level,35-55,0,180,Pass,90.3,1412,0
583964,F,Lower Than A Level,35-55,0,60,Pass,67.36363636363636,285,0
583970,F,A Level or Equivalent,0-35,0,60,Distinction,88.36363636363636,499,0
583977,M,A Level or Equivalent,35-55,0,60,Fail,57.90909090909091,178,1
584042,F,Lower Than A Level,35-55,0,120,Pass,60.0,993,0
584178,F,A Level or Equivalent,0-35,0,60,Pass,80.45454545454545,306,0
584238,F,Lower Than A Level,0-35,0,60,Fail,59.0,83,1
584325,F,Lower Than A Level,0-35,0,60,Withdrawn,68.25,1021,1
584408,F,Lower Than A Level,35-55,0,60,Fail,70.5,119,1
584580,F,Lower Than A Level,0-35,0,60,Pass,53.5,107,0
584611,F,A Level or Equivalent,0-35,0,120,Fail,62.0,133,1
584735,M,A Level or Equivalent,0-35,0,60,Withdrawn,70.5,142,1
584762,F,Lower Than A Level,0-35,0,120,Withdrawn,85.0,428,1
584766,F,A Level or Equivalent,35-55,0,120,Pass,88.9,979,0
584813,M,A Level or Equivalent,0-35,0,60,Pass,88.45454545454545,374,0
585074,F,Lower Than A Level,35-55,0,60,Fail,30.2,21,1
585200,F,Lower Than A Level,0-35,0,60,Distinction,87.9090909090909,512,0
585212,F,A Level or Equivalent,0-35,0,120,Pass,84.36363636363636,429,0
585406,F,Lower Than A Level,35-55,0,60,Pass,75.33333333333333,217,0
585603,F,A Level or Equivalent,0-35,0,60,Pass,86.6,384,0
585611,F,HE Qualification,35-55,0,60,Pass,78.18181818181819,680,0
585644,M,Lower Than A Level,35-55,0,120,Pass,84.22222222222223,111,0
585652,M,Lower Than A Level,0-35,0,60,Pass,78.88888888888889,136,0
585693,F,Lower Than A Level,35-55,0,60,Pass,87.63636363636364,11619,0
585779,F,Lower Than A Level,0-35,0,60,Pass,79.18181818181819,1188,0
585816,F,Lower Than A Level,0-35,0,120,Fail,64.28571428571429,101,1
585963,F,A Level or Equivalent,0-35,0,60,Fail,74.5,630,1
586072,F,Lower Than A Level,0-35,0,60,Fail,68.0,160,1
586078,F,A Level or Equivalent,0-35,0,60,Pass,59.5,119,0
586145,F,A Level or Equivalent,0-35,0,60,Fail,75.57142857142857,303,1
586165,F,A Level or Equivalent,0-35,0,120,Fail,81.7,166,1
586346,F,A Level or Equivalent,0-35,0,120,Pass,74.45454545454545,2386,0
586407,F,Lower Than A Level,0-35,0,90,Withdrawn,75.0,122,1
586416,F,HE Qualification,0-35,0,60,Pass,73.18181818181819,1034,0
586440,F,Lower Than A Level,0-35,0,60,Pass,74.9090909090909,314,0
586490,F,Lower Than A Level,0-35,0,120,Fail,36.0,76,1
586516,F,A Level or Equivalent,35-55,0,60,Withdrawn,86.42857142857143,5155,1
586535,F,Lower Than A Level,0-35,0,120,Pass,79.0909090909091,1579,0
586581,F,A Level or Equivalent,0-35,0,60,Pass,87.22222222222223,584,0
586720,M,Lower Than A Level,0-35,0,120,Fail,65.0,59,1
586742,F,A Level or Equivalent,0-35,0,120,Pass,80.0909090909091,332,0
586836,F,Lower Than A Level,35-55,0,60,Fail,56.5,108,1
586843,F,A Level or Equivalent,0-35,0,60,Pass,88.0,1055,0
586882,F,Lower Than A Level,0-35,0,120,Fail,65.0,20,1
586928,F,Lower Than A Level,0-35,0,120,Fail,76.0,254,1
586996,F,A Level or Equivalent,35-55,0,60,Distinction,88.72727272727273,5257,0
587051,F,Lower Than A Level,0-35,0,60,Fail,78.0,130,1
587192,F,Lower Than A Level,0-35,0,60,Pass,91.27272727272727,838,0
587194,F,Lower Than A Level,0-35,0,60,Fail,71.9,92,1
587219,F,A Level or Equivalent,35-55,0,60,Withdrawn,76.66666666666667,694,1
587223,F,A Level or Equivalent,35-55,0,60,Distinction,82.81818181818181,2105,0
587297,F,A Level or Equivalent,0-35,0,120,Pass,89.6,1996,0
587409,F,A Level or Equivalent,35-55,0,120,Pass,67.6,151,0
587418,F,A Level or Equivalent,0-35,0,60,Pass,85.0909090909091,911,0
587423,F,A Level or Equivalent,0-35,0,180,Distinction,85.18181818181819,2534,0
587564,F,A Level or Equivalent,0-35,0,60,Pass,69.2,725,0
587702,F,A Level or Equivalent,0-35,0,60,Pass,86.8,1599,0
587722,M,Post Graduate Qualification,35-55,0,60,Distinction,89.45454545454545,308,0
587732,F,A Level or Equivalent,35-55,0,60,Pass,70.81818181818181,652,0
587754,F,A Level or Equivalent,0-35,0,60,Pass,74.45454545454545,210,0
587755,M,Lower Than A Level,0-35,0,60,Pass,83.0,186,0
587810,F,Lower Than A Level,0-35,0,120,Pass,88.0909090909091,1427,0
587824,F,A Level or Equivalent,0-35,0,120,Fail,75.5,231,1
587838,F,Lower Than A Level,0-35,0,60,Withdrawn,78.0,572,1
587923,F,Lower Than A Level,0-35,0,120,Pass,71.8,432,0
587961,F,Lower Than A Level,0-35,0,60,Fail,35.833333333333336,708,1
587985,F,Lower Than A Level,0-35,0,120,Distinction,85.36363636363636,301,0
588117,F,A Level or Equivalent,0-35,0,60,Distinction,85.27272727272727,1231,0
588265,F,Lower Than A Level,0-35,0,60,Pass,76.0,518,0
588321,F,Lower Than A Level,35-55,0,60,Withdrawn,66.85714285714286,238,1
588355,F,Lower Than A Level,35-55,0,120,Pass,83.18181818181819,534,0
588432,F,A Level or Equivalent,0-35,0,60,Fail,65.0,103,1
588642,F,A Level or Equivalent,0-35,0,120,Pass,77.45454545454545,475,0
588685,F,HE Qualification,35-55,0,120,Withdrawn,74.5,95,1
588883,F,A Level or Equivalent,0-35,0,60,Distinction,89.45454545454545,1196,0
588910,F,HE Qualification,35-55,0,60,Pass,92.27272727272727,907,0
589067,F,Lower Than A Level,35-55,0,60,Pass,71.36363636363636,514,0
589123,F,HE Qualification,35-55,0,120,Pass,80.27272727272727,1008,0
589154,F,HE Qualification,35-55,0,60,Withdrawn,49.0,33,1
589296,M,Lower Than A Level,35-55,0,90,Pass,87.27272727272727,6099,0
589302,F,A Level or Equivalent,35-55,0,60,Pass,86.63636363636364,949,0
589411,F,A Level or Equivalent,0-35,0,60,Distinction,84.36363636363636,2057,0
589471,F,Lower Than A Level,35-55,0,90,Withdrawn,84.0,271,1
589508,F,HE Qualification,35-55,0,60,Distinction,93.81818181818181,1650,0
589509,F,HE Qualification,0-35,0,90,Pass,79.33333333333333,349,0
589903,F,A Level or Equivalent,0-35,0,60,Pass,90.45454545454545,500,0
589950,F,Lower Than A Level,0-35,0,60,Pass,61.45454545454545,267,0
590107,F,Lower Than A Level,0-35,0,120,Withdrawn,58.0,87,1
590202,F,HE Qualification,0-35,0,60,Pass,86.4,2938,0
590231,F,Lower Than A Level,0-35,0,120,Pass,67.0909090909091,763,0
590308,F,A Level or Equivalent,0-35,0,120,Fail,74.5,114,1
590325,F,Lower Than A Level,0-35,0,60,Pass,82.0909090909091,383,0
590360,F,Lower Than A Level,0-35,0,60,Fail,60.166666666666664,64,1
590362,F,A Level or Equivalent,35-55,0,60,Pass,81.9090909090909,387,0
590365,F,HE Qualification,35-55,0,60,Fail,85.33333333333333,334,1
590372,F,HE Qualification,35-55,0,120,Pass,79.0,990,0
590502,F,No Formal quals,35-55,0,60,Fail,74.75,614,1
590625,F,Lower Than A Level,0-35,0,60,Pass,72.4,873,0
590667,F,A Level or Equivalent,0-35,0,60,Distinction,83.4,436,0
590668,F,Lower Than A Level,35-55,0,60,Withdrawn,63.666666666666664,962,1
590812,F,Lower Than A Level,35-55,0,120,Withdrawn,54.0,405,1
590867,M,A Level or Equivalent,35-55,0,90,Fail,0.0,178,1
590923,F,Lower Than A Level,0-35,0,60,Fail,78.66666666666667,44,1
590931,F,A Level or Equivalent,0-35,0,120,Pass,80.77777777777777,566,0
590994,F,Lower Than A Level,0-35,0,60,Distinction,84.45454545454545,446,0
591030,F,Lower Than A Level,0-35,0,60,Pass,76.27272727272727,178,0
591034,F,Lower Than A Level,0-35,0,60,Fail,80.8,177,1
591223,F,HE Qualification,35-55,0,120,Pass,81.63636363636364,5747,0
591257,F,Lower Than A Level,35-55,0,60,Fail,81.57142857142857,957,1
591273,M,A Level or Equivalent,35-55,0,60,Pass,75.8,407,0
591299,F,A Level or Equivalent,0-35,0,60,Distinction,83.72727272727273,916,0
591410,F,Lower Than A Level,0-35,0,60,Fail,59.375,128,1
591414,F,A Level or Equivalent,0-35,0,60,Pass,72.6,818,0
591420,F,A Level or Equivalent,0-35,0,60,Pass,80.5,522,0
591501,F,A Level or Equivalent,35-55,0,60,Distinction,85.0,780,0
591518,F,A Level or Equivalent,35-55,0,60,Distinction,88.0909090909091,493,0
591558,F,A Level or Equivalent,35-55,0,120,Pass,83.8,1169,0
591574,F,A Level or Equivalent,0-35,0,120,Pass,81.5,890,0
591589,F,A Level or Equivalent,35-55,0,60,Pass,79.0,946,0
591591,F,A Level or Equivalent,0-35,0,120,Fail,73.1,299,1
591785,M,Lower Than A Level,0-35,0,120,Fail,36.666666666666664,256,1
591787,F,Lower Than A Level,35-55,0,60,Pass,74.36363636363636,185,0
591820,F,A Level or Equivalent,35-55,0,120,Pass,85.72727272727273,912,0
591895,F,Lower Than A Level,0-35,0,120,Withdrawn,64.0,3,1
591978,M,Lower Than A Level,0-35,0,60,Fail,66.85714285714286,583,1
591986,M,Lower Than A Level,0-35,0,60,Withdrawn,75.66666666666667,241,1
592081,F,Lower Than A Level,0-35,0,60,Fail,76.75,552,1
592147,F,HE Qualification,35-55,0,60,Pass,82.27272727272727,957,0
592205,F,Lower Than A Level,0-35,0,60,Pass,67.9090909090909,250,0
592290,F,Lower Than A Level,0-35,0,60,Pass,74.36363636363636,420,0
592317,F,Lower Than A Level,35-55,0,180,Pass,78.45454545454545,534,0
592322,F,Lower Than A Level,35-55,0,120,Pass,70.18181818181819,1938,0
592441,F,A Level or Equivalent,0-35,0,120,Pass,81.33333333333333,581,0
592471,M,HE Qualification,35-55,0,60,Distinction,91.18181818181819,1090,0
592480,F,HE Qualification,0-35,0,60,Pass,78.72727272727273,507,0
592496,F,A Level or Equivalent,0-35,0,60,Pass,85.72727272727273,2881,0
592618,F,A Level or Equivalent,35-55,0,60,Pass,68.45454545454545,915,0
592624,F,Lower Than A Level,0-35,0,120,Pass,60.0,97,0
592772,F,Lower Than A Level,0-35,0,60,Pass,74.36363636363636,717,0
592815,F,No Formal quals,0-35,0,60,Withdrawn,84.44444444444444,773,1
592854,F,A Level or Equivalent,0-35,0,120,Pass,88.63636363636364,336,0
592900,M,HE Qualification,0-35,0,60,Pass,79.45454545454545,938,0
592949,F,Lower Than A Level,35-55,0,60,Withdrawn,81.375,178,1
593023,F,HE Qualification,35-55,0,60,Pass,81.81818181818181,225,0
593081,F,A Level or Equivalent,0-35,0,120,Pass,76.0,147,0
593189,F,Lower Than A Level,0-35,0,90,Fail,42.0,33,1
593281,M,A Level or Equivalent,0-35,0,60,Withdrawn,79.0,83,1
593299,M,Lower Than A Level,35-55,0,60,Fail,58.0,234,1
593385,F,HE Qualification,0-35,0,120,Pass,72.63636363636364,654,0
593421,F,A Level or Equivalent,0-35,0,60,Pass,83.44444444444444,554,0
593427,F,Lower Than A Level,35-55,0,75,Pass,87.18181818181819,966,0
593440,F,Lower Than A Level,0-35,0,60,Withdrawn,70.0,20,1
593441,F,Lower Than A Level,0-35,0,60,Withdrawn,82.66666666666667,301,1
593444,F,Lower Than A Level,0-35,0,60,Pass,77.8,862,0
593510,F,Lower Than A Level,0-35,0,60,Pass,75.81818181818181,267,0
593513,M,A Level or Equivalent,0-35,0,60,Pass,70.36363636363636,172,0
593514,M,A Level or Equivalent,0-35,0,60,Fail,67.45454545454545,282,1
593593,F,A Level or Equivalent,0-35,0,60,Pass,83.72727272727273,233,0
593613,F,A Level or Equivalent,0-35,0,120,Fail,82.5,264,1
593631,F,A Level or Equivalent,0-35,0,60,Pass,80.63636363636364,977,0
593685,F,A Level or Equivalent,35-55,0,60,Pass,83.18181818181819,196,0
593692,F,Lower Than A Level,0-35,0,60,Pass,70.7,1029,0
593694,F,Lower Than A Level,35-55,0,60,Pass,78.9090909090909,16440,0
593695,F,Lower Than A Level,35-55,0,75,Pass,76.0,291,0
593707,F,A Level or Equivalent,35-55,0,60,Withdrawn,49.0,545,1
593709,F,Lower Than A Level,35-55,0,60,Fail,64.6,210,1
593711,F,Lower Than A Level,35-55,0,60,Pass,77.27272727272727,107,0
593712,F,Lower Than A Level,0-35,0,60,Pass,79.45454545454545,546,0
593715,F,Lower Than A Level,35-55,0,60,Pass,84.125,347,0
