user_id,subject,topic,difficulty_level,total_questions,correct_answers,wrong_answers,topic_accuracy,attempt_count,study_duration_minutes,pre_test_score,post_test_score,improvement_score,mastery_level,needs_remedial,recommended_action,remediation_material_id,interaction_date
U00730,Business,Financial Literacy,easy,5,5,0,100.0,2,18,96.02,96.68,0.66,mastered,0,continue,M0079,2026-05-09
U00731,Digital Literacy,Data Privacy,medium,15,5,10,33.33,1,55,27.98,49.66,21.68,weak,1,remedial,M0066,2026-03-16
U00732,Science,Energy,easy,15,10,5,66.67,4,31,68.87,75.7,6.83,partial,0,review,M0053,2026-01-21
U00733,Digital Literacy,Online Collaboration,easy,10,9,1,90.0,4,51,96.75,97.19,0.44,mastered,0,continue,M0072,2026-05-27
U00734,Programming,Data Structures,easy,5,4,1,80.0,3,48,87.41,89.22,1.81,mastered,0,continue,M0028,2026-02-17
U00735,Mathematics,Statistics,hard,5,3,2,60.0,1,42,61.47,69.06,7.59,partial,0,review,M0010,2026-01-12
U00736,Science,Cells,hard,10,5,5,50.0,1,47,47.21,68.79,21.58,weak,1,remedial,M0046,2026-03-11
U00737,Science,Cells,medium,20,16,4,80.0,2,25,72.51,76.8,4.29,mastered,0,continue,M0046,2026-03-06
U00738,Digital Literacy,File Management,easy,5,4,1,80.0,2,47,81.03,81.89,0.86,mastered,0,continue,M0069,2026-02-16
U00739,Mathematics,Algebra Basics,easy,10,8,2,80.0,1,14,78.06,81.87,3.81,mastered,0,continue,M0005,2026-05-24
U00740,Digital Literacy,Internet Safety,easy,20,10,10,50.0,1,27,55.54,81.42,25.88,weak,1,remedial,M0063,2026-01-25
U00741,English,Grammar,medium,15,8,7,53.33,4,65,53.61,78.83,25.22,weak,1,remedial,M0034,2026-01-16
U00742,Programming,Functions,medium,10,3,7,30.0,3,56,29.11,61.98,32.87,weak,1,remedial,M0027,2026-05-11
U00743,Programming,Conditional Logic,easy,20,20,0,100.0,2,39,96.87,100,3.13,mastered,0,continue,M0021,2026-05-12
U00744,Business,Business Communication,hard,20,13,7,65.0,2,62,71.07,79.76,8.69,partial,0,review,M0090,2026-05-29
U00745,Programming,Data Structures,hard,5,1,4,20.0,1,60,26.75,50.1,23.35,weak,1,remedial,M0029,2026-03-09
U00746,Programming,Functions,medium,10,2,8,20.0,2,53,18.7,29.37,10.67,weak,1,remedial,M0026,2026-02-15
U00747,Mathematics,Linear Equations,easy,20,10,10,50.0,3,45,48.07,79.34,31.27,weak,1,remedial,M0015,2026-02-06
U00748,Business,Business Communication,easy,5,5,0,100.0,1,29,100,100,0,mastered,0,continue,M0090,2026-01-17
U00749,Science,Force and Motion,medium,10,7,3,70.0,1,30,63.42,71.45,8.03,partial,0,review,M0049,2026-04-19
U00750,Digital Literacy,Internet Safety,medium,20,10,10,50.0,2,33,46.77,73.21,26.44,weak,1,remedial,M0062,2026-02-25
U00751,Science,Matter,easy,5,5,0,100.0,2,31,100,100,0,mastered,0,continue,M0059,2026-02-04
U00752,Business,Customer Service,easy,15,8,7,53.33,1,32,51.24,84.72,33.48,weak,1,remedial,M0083,2026-04-16
U00753,Programming,Conditional Logic,hard,10,2,8,20.0,3,65,20.39,35.0,14.61,weak,1,remedial,M0020,2026-05-25
U00754,Digital Literacy,Data Privacy,easy,20,13,7,65.0,1,29,58.94,65.0,6.06,partial,0,review,M0064,2026-01-13
U00755,Digital Literacy,File Management,hard,10,3,7,30.0,1,34,23.08,52.89,29.81,weak,1,remedial,M0069,2026-02-28
U00756,Mathematics,Geometry,medium,5,5,0,100.0,2,33,100,100,0,mastered,0,continue,M0008,2026-03-18
U00757,Programming,Conditional Logic,easy,5,3,2,60.0,2,41,56.18,70.05,13.87,partial,0,review,M0020,2026-02-02
U00758,Digital Literacy,Basic Troubleshooting,hard,5,2,3,40.0,1,33,46.98,67.75,20.77,weak,1,remedial,M0074,2026-05-03
U00759,Programming,Loops,hard,5,2,3,40.0,4,67,39.84,54.75,14.91,weak,1,remedial,M0022,2026-01-19
U00760,Science,Energy,easy,20,6,14,30.0,5,56,28.66,41.88,13.22,weak,1,remedial,M0052,2026-03-22
U00761,Mathematics,Fractions,medium,20,16,4,80.0,1,47,76.34,80.34,4.0,mastered,0,continue,M0002,2026-04-04
U00762,Programming,Data Structures,medium,20,4,16,20.0,1,32,20.22,53.1,32.88,weak,1,remedial,M0030,2026-05-22
U00763,Science,Energy,medium,5,4,1,80.0,2,55,77.48,79.57,2.09,mastered,0,continue,M0052,2026-01-15
U00764,Programming,Data Structures,hard,15,1,14,6.67,4,53,3.18,18.74,15.56,weak,1,remedial,M0028,2026-02-21
U00765,Business,Financial Literacy,hard,20,5,15,25.0,5,82,31.27,60.58,29.31,weak,1,remedial,M0081,2026-02-20
U00766,Mathematics,Statistics,medium,15,10,5,66.67,2,49,58.93,66.42,7.49,partial,0,review,M0012,2026-04-25
U00767,Mathematics,Algebra Basics,hard,20,13,7,65.0,1,46,60.2,74.51,14.31,partial,0,review,M0005,2026-05-26
U00768,Science,Matter,medium,5,0,5,0.0,2,50,0,16.83,16.83,weak,1,remedial,M0060,2026-02-05
U00769,Mathematics,Geometry,easy,15,14,1,93.33,1,28,96.52,98.42,1.9,mastered,0,continue,M0007,2026-04-15
U00770,Mathematics,Statistics,hard,15,11,4,73.33,1,44,78.27,85.06,6.79,partial,0,review,M0010,2026-03-30
U00771,Digital Literacy,Online Collaboration,medium,15,7,8,46.67,1,31,47.88,67.83,19.95,weak,1,remedial,M0072,2026-03-18
U00772,Business,Entrepreneurship,medium,20,8,12,40.0,2,35,38.92,54.97,16.05,weak,1,remedial,M0085,2026-02-06
U00773,Business,Business Communication,medium,10,7,3,70.0,1,31,76.93,81.84,4.91,partial,0,review,M0090,2026-05-17
U00774,English,Grammar,easy,10,6,4,60.0,3,44,65.79,72.73,6.94,partial,0,review,M0035,2026-03-29
U00775,Programming,Functions,easy,20,13,7,65.0,5,48,64.65,78.76,14.11,partial,0,review,M0026,2026-01-01
U00776,Programming,Data Structures,medium,10,5,5,50.0,2,49,55.9,77.73,21.83,weak,1,remedial,M0029,2026-05-10
U00777,Programming,Functions,medium,10,6,4,60.0,1,31,61.52,72.27,10.75,partial,0,review,M0025,2026-01-27
U00778,Digital Literacy,Data Privacy,hard,20,9,11,45.0,1,43,38.61,66.58,27.97,weak,1,remedial,M0066,2026-05-17
U00779,Business,Marketing Basics,medium,5,3,2,60.0,1,28,66.65,80.92,14.27,partial,0,review,M0077,2026-02-14
U00780,Business,Financial Literacy,easy,20,20,0,100.0,2,30,100,100,0,mastered,0,continue,M0080,2026-01-07
U00781,Business,Customer Service,medium,20,11,9,55.0,4,49,52.74,75.08,22.34,weak,1,remedial,M0082,2026-02-14
U00782,English,Tenses,medium,5,2,3,40.0,1,53,36.09,48.75,12.66,weak,1,remedial,M0040,2026-03-07
U00783,English,Reading Comprehension,easy,20,20,0,100.0,2,36,100,100,0,mastered,0,continue,M0038,2026-01-18
U00784,Programming,Loops,medium,5,4,1,80.0,1,31,87.84,90.62,2.78,mastered,0,continue,M0022,2026-02-23
U00785,English,Tenses,medium,5,2,3,40.0,1,23,41.17,68.09,26.92,weak,1,remedial,M0041,2026-05-30
U00786,Business,Business Communication,easy,20,4,16,20.0,1,11,27.18,53.59,26.41,weak,1,remedial,M0088,2026-05-12
U00787,Science,Energy,hard,10,4,6,40.0,2,51,41.96,58.96,17.0,weak,1,remedial,M0053,2026-04-18
U00788,Science,Energy,hard,10,4,6,40.0,3,49,46.18,76.76,30.58,weak,1,remedial,M0053,2026-05-25
U00789,English,Tenses,medium,5,4,1,80.0,1,44,85.24,85.52,0.28,mastered,0,continue,M0042,2026-04-20
U00790,English,Reading Comprehension,hard,20,3,17,15.0,1,56,15.16,40.37,25.21,weak,1,remedial,M0039,2026-04-10
U00791,Programming,Functions,hard,10,6,4,60.0,1,56,60.75,73.44,12.69,partial,0,review,M0025,2026-02-09
U00792,Digital Literacy,Basic Troubleshooting,medium,20,20,0,100.0,1,25,96.86,100,3.14,mastered,0,continue,M0073,2026-03-04
U00793,Business,Customer Service,easy,20,16,4,80.0,1,17,86.03,87.14,1.11,mastered,0,continue,M0083,2026-03-13
U00794,English,Vocabulary,easy,10,8,2,80.0,1,32,84.0,88.1,4.1,mastered,0,continue,M0033,2026-01-20
U00795,Business,Marketing Basics,medium,20,10,10,50.0,4,46,44.56,77.31,32.75,weak,1,remedial,M0078,2026-02-07
U00796,Business,Entrepreneurship,easy,20,10,10,50.0,2,48,46.07,60.49,14.42,weak,1,remedial,M0085,2026-03-30
U00797,Business,Business Communication,medium,15,10,5,66.67,1,37,69.85,73.55,3.7,partial,0,review,M0090,2026-03-07
U00798,Digital Literacy,Data Privacy,medium,20,17,3,85.0,2,56,83.04,85.12,2.08,mastered,0,continue,M0065,2026-01-20
U00799,Mathematics,Algebra Basics,hard,20,16,4,80.0,1,52,75.93,80.22,4.29,mastered,0,continue,M0004,2026-04-28
U00800,English,Tenses,hard,20,16,4,80.0,3,60,85.03,86.65,1.62,mastered,0,continue,M0040,2026-03-27
U00801,English,Vocabulary,medium,10,9,1,90.0,4,54,93.13,95.0,1.87,mastered,0,continue,M0032,2026-03-16
U00802,Digital Literacy,Data Privacy,easy,5,3,2,60.0,2,52,56.57,64.86,8.29,partial,0,review,M0066,2026-04-22
U00803,Science,Cells,medium,5,4,1,80.0,1,45,79.7,81.76,2.06,mastered,0,continue,M0048,2026-01-27
U00804,Mathematics,Statistics,medium,5,3,2,60.0,2,47,65.41,70.12,4.71,partial,0,review,M0011,2026-05-29
U00805,Business,Financial Literacy,easy,5,3,2,60.0,5,51,63.13,74.23,11.1,partial,0,review,M0079,2026-02-13
U00806,English,Vocabulary,easy,10,6,4,60.0,1,22,52.6,67.49,14.89,partial,0,review,M0031,2026-05-31
U00807,Programming,Conditional Logic,medium,5,5,0,100.0,1,33,100,100,0,mastered,0,continue,M0021,2026-04-07
U00808,Mathematics,Algebra Basics,easy,15,8,7,53.33,3,39,55.52,77.36,21.84,weak,1,remedial,M0004,2026-03-12
U00809,Business,Business Communication,medium,15,10,5,66.67,1,36,71.19,78.62,7.43,partial,0,review,M0088,2026-04-14
U00810,Digital Literacy,File Management,easy,20,11,9,55.0,2,44,61.94,95.71,33.77,weak,1,remedial,M0069,2026-05-21
U00811,Programming,Loops,easy,15,7,8,46.67,1,17,49.16,76.53,27.37,weak,1,remedial,M0022,2026-01-08
U00812,Programming,Variables,medium,10,8,2,80.0,2,55,73.89,78.79,4.9,mastered,0,continue,M0017,2026-04-12
U00813,Programming,Data Structures,medium,20,12,8,60.0,1,20,63.5,73.31,9.81,partial,0,review,M0028,2026-04-15
U00814,Science,Cells,medium,10,6,4,60.0,1,50,55.71,70.37,14.66,partial,0,review,M0046,2026-05-02
U00815,Business,Entrepreneurship,hard,10,7,3,70.0,5,57,72.61,76.61,4.0,partial,0,review,M0085,2026-01-13
U00816,English,Grammar,hard,5,1,4,20.0,2,45,15.94,29.55,13.61,weak,1,remedial,M0034,2026-03-08
U00817,Digital Literacy,File Management,easy,15,15,0,100.0,4,49,100,100,0,mastered,0,continue,M0067,2026-02-04
U00818,English,Tenses,medium,5,2,3,40.0,4,52,46.94,58.82,11.88,weak,1,remedial,M0042,2026-02-24
U00819,Science,Ecosystem,hard,15,8,7,53.33,1,53,46.15,71.07,24.92,weak,1,remedial,M0056,2026-02-17
U00820,Science,Cells,medium,15,14,1,93.33,4,53,88.86,89.15,0.29,mastered,0,continue,M0047,2026-01-28
U00821,Digital Literacy,File Management,medium,15,15,0,100.0,4,52,100,100,0,mastered,0,continue,M0068,2026-05-11
U00822,Business,Entrepreneurship,hard,15,6,9,40.0,1,40,44.68,58.71,14.03,weak,1,remedial,M0085,2026-02-06
U00823,Digital Literacy,Data Privacy,easy,10,7,3,70.0,1,34,76.98,84.14,7.16,partial,0,review,M0064,2026-03-22
U00824,Programming,Loops,hard,20,7,13,35.0,1,31,37.49,54.69,17.2,weak,1,remedial,M0024,2026-04-15
U00825,Science,Energy,medium,10,5,5,50.0,3,48,55.18,80.69,25.51,weak,1,remedial,M0054,2026-04-24
U00826,English,Grammar,hard,20,6,14,30.0,1,43,27.3,48.79,21.49,weak,1,remedial,M0034,2026-04-26
U00827,English,Reading Comprehension,medium,5,2,3,40.0,1,47,39.66,59.62,19.96,weak,1,remedial,M0039,2026-02-11
U00828,Business,Business Communication,hard,15,0,15,0.0,1,48,5.97,30.98,25.01,weak,1,remedial,M0089,2026-05-17
U00829,English,Reading Comprehension,medium,5,3,2,60.0,1,43,56.66,61.84,5.18,partial,0,review,M0037,2026-01-22
U00830,English,Writing,hard,10,5,5,50.0,1,32,43.39,64.99,21.6,weak,1,remedial,M0043,2026-01-31
U00831,English,Grammar,medium,20,11,9,55.0,2,48,47.93,58.47,10.54,weak,1,remedial,M0036,2026-05-29
U00832,Business,Customer Service,medium,20,6,14,30.0,2,46,23.21,41.5,18.29,weak,1,remedial,M0083,2026-04-23
U00833,Business,Customer Service,hard,20,1,19,5.0,1,37,7.0,20.9,13.9,weak,1,remedial,M0082,2026-01-18
U00834,Business,Marketing Basics,medium,20,7,13,35.0,2,29,32.39,65.1,32.71,weak,1,remedial,M0078,2026-05-18
U00835,Digital Literacy,Data Privacy,hard,5,2,3,40.0,3,70,35.23,62.31,27.08,weak,1,remedial,M0065,2026-03-29
U00836,Digital Literacy,Internet Safety,hard,15,14,1,93.33,4,73,88.86,92.9,4.04,mastered,0,continue,M0061,2026-05-06
U00837,English,Tenses,easy,20,17,3,85.0,1,21,84.88,87.87,2.99,mastered,0,continue,M0040,2026-03-23
U00838,Business,Marketing Basics,medium,10,3,7,30.0,3,54,22.1,54.87,32.77,weak,1,remedial,M0077,2026-05-26
U00839,Science,Force and Motion,medium,15,1,14,6.67,3,41,5.18,20.67,15.49,weak,1,remedial,M0049,2026-05-14
U00840,Science,Force and Motion,easy,5,3,2,60.0,1,34,65.59,76.7,11.11,partial,0,review,M0050,2026-01-06
U00841,Digital Literacy,Data Privacy,hard,20,14,6,70.0,3,78,63.24,77.03,13.79,partial,0,review,M0065,2026-04-11
U00842,Mathematics,Statistics,easy,5,5,0,100.0,1,27,98.16,100,1.84,mastered,0,continue,M0010,2026-02-24
U00843,English,Grammar,medium,5,4,1,80.0,4,48,79.79,83.87,4.08,mastered,0,continue,M0036,2026-03-09
U00844,Mathematics,Fractions,hard,5,2,3,40.0,3,66,47.64,60.46,12.82,weak,1,remedial,M0003,2026-05-27
U00845,Science,Ecosystem,medium,10,9,1,90.0,1,32,85.83,87.07,1.24,mastered,0,continue,M0057,2026-05-11
U00846,Programming,Loops,easy,20,20,0,100.0,1,37,100,100,0,mastered,0,continue,M0023,2026-02-02
U00847,Digital Literacy,File Management,hard,20,0,20,0.0,1,45,6.74,21.7,14.96,weak,1,remedial,M0069,2026-01-16
U00848,Mathematics,Statistics,hard,10,0,10,0.0,3,44,5.35,34.94,29.59,weak,1,remedial,M0011,2026-01-31
U00849,Business,Business Communication,medium,20,6,14,30.0,1,37,23.41,35.31,11.9,weak,1,remedial,M0089,2026-03-04
U00850,Digital Literacy,Internet Safety,medium,15,12,3,80.0,3,46,82.71,86.93,4.22,mastered,0,continue,M0062,2026-04-27
U00851,Digital Literacy,Data Privacy,easy,15,12,3,80.0,1,42,74.22,77.51,3.29,mastered,0,continue,M0065,2026-04-04
U00852,Programming,Data Structures,easy,20,11,9,55.0,1,30,57.43,85.67,28.24,weak,1,remedial,M0030,2026-02-20
U00853,Programming,Loops,hard,10,7,3,70.0,2,64,77.72,83.49,5.77,partial,0,review,M0024,2026-03-13
U00854,Mathematics,Geometry,medium,10,7,3,70.0,1,42,63.07,76.31,13.24,partial,0,review,M0009,2026-03-19
U00855,Science,Energy,medium,5,4,1,80.0,3,64,79.96,80.97,1.01,mastered,0,continue,M0053,2026-05-09
U00856,English,Grammar,easy,5,5,0,100.0,2,37,99.66,100,0.34,mastered,0,continue,M0036,2026-05-07
U00857,Science,Ecosystem,hard,10,9,1,90.0,1,29,90.24,93.09,2.85,mastered,0,continue,M0057,2026-02-19
U00858,Science,Ecosystem,easy,20,11,9,55.0,1,37,48.16,75.92,27.76,weak,1,remedial,M0056,2026-02-01
U00859,Science,Cells,hard,20,16,4,80.0,1,52,82.23,87.19,4.96,mastered,0,continue,M0048,2026-03-01
U00860,Business,Marketing Basics,medium,10,5,5,50.0,3,41,52.14,62.53,10.39,weak,1,remedial,M0076,2026-01-11
U00861,Mathematics,Statistics,medium,5,2,3,40.0,1,56,39.92,69.47,29.55,weak,1,remedial,M0010,2026-03-12
U00862,English,Tenses,hard,15,7,8,46.67,4,67,46.78,76.44,29.66,weak,1,remedial,M0042,2026-02-28
U00863,Business,Customer Service,medium,20,7,13,35.0,1,54,31.89,61.88,29.99,weak,1,remedial,M0083,2026-01-09
U00864,Digital Literacy,Data Privacy,medium,20,15,5,75.0,5,65,68.76,72.22,3.46,partial,0,review,M0064,2026-01-02
U00865,English,Reading Comprehension,easy,10,10,0,100.0,4,54,97.64,97.79,0.15,mastered,0,continue,M0037,2026-04-13
U00866,English,Grammar,hard,15,2,13,13.33,1,51,9.04,21.38,12.34,weak,1,remedial,M0035,2026-03-19
U00867,English,Reading Comprehension,easy,10,7,3,70.0,3,47,68.81,82.41,13.6,partial,0,review,M0037,2026-04-19
U00868,Mathematics,Linear Equations,easy,5,4,1,80.0,1,26,85.51,90.12,4.61,mastered,0,continue,M0015,2026-03-28
U00869,Mathematics,Statistics,medium,5,2,3,40.0,1,47,47.24,62.62,15.38,weak,1,remedial,M0010,2026-05-16
U00870,Digital Literacy,Basic Troubleshooting,hard,15,13,2,86.67,2,30,80.43,82.09,1.66,mastered,0,continue,M0075,2026-01-07
U00871,Business,Customer Service,medium,10,8,2,80.0,1,36,82.77,85.11,2.34,mastered,0,continue,M0082,2026-04-10
U00872,English,Vocabulary,hard,10,6,4,60.0,1,42,59.74,72.01,12.27,partial,0,review,M0032,2026-02-05
U00873,Digital Literacy,Basic Troubleshooting,medium,20,3,17,15.0,2,35,10.8,40.28,29.48,weak,1,remedial,M0074,2026-01-03
U00874,Digital Literacy,Data Privacy,easy,20,20,0,100.0,1,33,92.5,95.25,2.75,mastered,0,continue,M0064,2026-01-20
U00875,Business,Entrepreneurship,medium,20,14,6,70.0,1,37,74.71,87.24,12.53,partial,0,review,M0087,2026-05-17
U00876,Digital Literacy,File Management,easy,10,10,0,100.0,3,52,100,100,0,mastered,0,continue,M0068,2026-01-21
U00877,Programming,Functions,medium,5,4,1,80.0,1,41,87.04,88.9,1.86,mastered,0,continue,M0026,2026-02-23
U00878,Science,Cells,easy,20,17,3,85.0,1,18,85.18,85.74,0.56,mastered,0,continue,M0047,2026-05-17
U00879,Business,Entrepreneurship,easy,20,14,6,70.0,3,36,63.82,74.55,10.73,partial,0,review,M0086,2026-01-15
U00880,Science,Energy,medium,15,13,2,86.67,1,15,85.84,88.9,3.06,mastered,0,continue,M0054,2026-05-14
U00881,Business,Customer Service,hard,20,9,11,45.0,1,31,39.69,61.21,21.52,weak,1,remedial,M0083,2026-04-01
U00882,Science,Force and Motion,medium,20,6,14,30.0,1,49,28.22,58.28,30.06,weak,1,remedial,M0051,2026-02-19
U00883,Science,Cells,hard,10,1,9,10.0,1,39,15.13,30.99,15.86,weak,1,remedial,M0048,2026-05-31
U00884,Digital Literacy,Internet Safety,easy,15,6,9,40.0,1,10,43.25,57.8,14.55,weak,1,remedial,M0061,2026-04-14
U00885,Mathematics,Fractions,medium,20,8,12,40.0,1,36,41.0,69.73,28.73,weak,1,remedial,M0003,2026-02-15
U00886,Business,Marketing Basics,medium,10,4,6,40.0,4,72,36.89,63.15,26.26,weak,1,remedial,M0078,2026-02-13
U00887,Business,Customer Service,easy,10,6,4,60.0,5,70,55.91,68.95,13.04,partial,0,review,M0083,2026-01-02
U00888,Business,Business Communication,easy,20,17,3,85.0,2,39,90.19,92.12,1.93,mastered,0,continue,M0088,2026-01-19
U00889,Mathematics,Algebra Basics,easy,15,12,3,80.0,3,44,82.83,87.01,4.18,mastered,0,continue,M0004,2026-03-20
U00890,Programming,Loops,medium,10,4,6,40.0,2,38,38.98,64.29,25.31,weak,1,remedial,M0024,2026-01-10
U00891,Digital Literacy,Online Collaboration,medium,15,5,10,33.33,4,68,29.31,49.98,20.67,weak,1,remedial,M0072,2026-04-19
U00892,English,Reading Comprehension,easy,5,5,0,100.0,1,14,100,100,0,mastered,0,continue,M0037,2026-03-12
U00893,English,Writing,medium,20,11,9,55.0,1,24,53.7,81.9,28.2,weak,1,remedial,M0043,2026-03-28
U00894,Mathematics,Linear Equations,medium,20,12,8,60.0,1,50,63.39,77.2,13.81,partial,0,review,M0013,2026-05-24
U00895,Science,Cells,medium,10,9,1,90.0,1,42,88.58,92.36,3.78,mastered,0,continue,M0048,2026-03-15
U00896,Digital Literacy,Data Privacy,medium,20,13,7,65.0,1,38,64.6,78.3,13.7,partial,0,review,M0065,2026-03-25
U00897,Science,Force and Motion,easy,10,10,0,100.0,1,20,100,100,0,mastered,0,continue,M0050,2026-02-26
U00898,Mathematics,Statistics,easy,15,10,5,66.67,2,42,73.73,86.8,13.07,partial,0,review,M0012,2026-03-27
U00899,Programming,Data Structures,medium,10,7,3,70.0,1,35,65.2,69.26,4.06,partial,0,review,M0029,2026-05-01
U00900,Programming,Conditional Logic,easy,5,5,0,100.0,1,41,96.21,97.43,1.22,mastered,0,continue,M0020,2026-04-19
U00901,English,Grammar,easy,10,9,1,90.0,3,48,94.06,95.87,1.81,mastered,0,continue,M0035,2026-01-20
U00902,Mathematics,Linear Equations,medium,20,20,0,100.0,1,26,100,100,0,mastered,0,continue,M0013,2026-04-06
U00903,Business,Financial Literacy,medium,15,7,8,46.67,1,47,44.69,62.4,17.71,weak,1,remedial,M0080,2026-04-26
U00904,Programming,Conditional Logic,medium,5,3,2,60.0,1,30,66.88,78.84,11.96,partial,0,review,M0021,2026-02-12
U00905,Business,Financial Literacy,medium,20,14,6,70.0,2,31,73.1,81.97,8.87,partial,0,review,M0081,2026-03-25
U00906,English,Writing,hard,5,3,2,60.0,2,49,66.19,79.57,13.38,partial,0,review,M0044,2026-04-28
U00907,English,Writing,easy,10,4,6,40.0,1,23,39.41,70.44,31.03,weak,1,remedial,M0043,2026-05-31
U00908,Business,Marketing Basics,easy,15,12,3,80.0,1,24,72.76,77.76,5.0,mastered,0,continue,M0078,2026-04-15
U00909,English,Writing,medium,15,7,8,46.67,1,34,49.79,69.35,19.56,weak,1,remedial,M0045,2026-04-08
U00910,Business,Business Communication,easy,5,4,1,80.0,1,33,80.06,80.69,0.63,mastered,0,continue,M0090,2026-01-22
U00911,Business,Entrepreneurship,medium,20,4,16,20.0,1,53,26.61,43.29,16.68,weak,1,remedial,M0086,2026-05-07
U00912,Business,Financial Literacy,easy,10,9,1,90.0,2,33,82.25,84.15,1.9,mastered,0,continue,M0080,2026-05-22
U00913,Mathematics,Algebra Basics,medium,10,3,7,30.0,2,40,33.0,48.11,15.11,weak,1,remedial,M0004,2026-04-10
U00914,English,Reading Comprehension,medium,10,4,6,40.0,1,47,46.84,77.92,31.08,weak,1,remedial,M0037,2026-01-23
U00915,Mathematics,Algebra Basics,medium,5,4,1,80.0,3,58,84.76,88.59,3.83,mastered,0,continue,M0006,2026-03-04
U00916,Digital Literacy,Data Privacy,hard,15,4,11,26.67,2,43,31.6,48.0,16.4,weak,1,remedial,M0066,2026-05-13
U00917,Science,Matter,medium,20,12,8,60.0,2,37,60.83,69.59,8.76,partial,0,review,M0059,2026-03-13
U00918,Digital Literacy,File Management,hard,20,11,9,55.0,1,52,58.97,71.92,12.95,weak,1,remedial,M0069,2026-05-07
U00919,Science,Energy,easy,15,13,2,86.67,1,47,83.91,86.29,2.38,mastered,0,continue,M0054,2026-02-09
U00920,Programming,Loops,easy,15,13,2,86.67,1,34,92.09,93.76,1.67,mastered,0,continue,M0022,2026-04-23
U00921,Business,Financial Literacy,medium,20,15,5,75.0,1,33,80.14,87.33,7.19,partial,0,review,M0080,2026-02-09
U00922,Digital Literacy,File Management,medium,10,8,2,80.0,1,24,87.08,88.93,1.85,mastered,0,continue,M0068,2026-05-12
U00923,English,Reading Comprehension,medium,5,2,3,40.0,2,35,33.1,57.41,24.31,weak,1,remedial,M0039,2026-03-12
U00924,English,Vocabulary,medium,10,7,3,70.0,2,47,62.59,65.81,3.22,partial,0,review,M0032,2026-03-19
U00925,Business,Business Communication,easy,10,5,5,50.0,2,35,45.37,70.21,24.84,weak,1,remedial,M0089,2026-02-01
U00926,Mathematics,Fractions,easy,15,8,7,53.33,2,41,46.85,70.2,23.35,weak,1,remedial,M0003,2026-04-06
U00927,Science,Force and Motion,medium,15,2,13,13.33,4,53,8.42,22.61,14.19,weak,1,remedial,M0049,2026-03-19
U00928,Science,Cells,easy,20,10,10,50.0,2,33,48.21,58.69,10.48,weak,1,remedial,M0047,2026-03-31
U00929,Digital Literacy,Internet Safety,medium,5,5,0,100.0,4,51,98.37,100,1.63,mastered,0,continue,M0061,2026-04-04
U00930,Digital Literacy,Data Privacy,medium,20,15,5,75.0,4,70,71.96,80.87,8.91,partial,0,review,M0065,2026-02-28
U00931,Science,Ecosystem,hard,10,2,8,20.0,2,54,22.06,53.15,31.09,weak,1,remedial,M0057,2026-02-09
U00932,Science,Cells,medium,15,8,7,53.33,2,54,47.99,79.66,31.67,weak,1,remedial,M0047,2026-01-22
